Removed Pin From Net: NetName=12V Pin=C16-1
Removed Pin From Net: NetName=GND Pin=C16-2
Removed Pin From Net: NetName=VSSA Pin=C17-1
Removed Pin From Net: NetName=VDDA Pin=C17-2
Removed Pin From Net: NetName=VSSA Pin=C18-1
Removed Pin From Net: NetName=VDDA Pin=C18-2
Removed Pin From Net: NetName=VSSA Pin=C19-1
Removed Pin From Net: NetName=VREF Pin=C19-2
Removed Pin From Net: NetName=VSSA Pin=C20-1
Removed Pin From Net: NetName=VREF Pin=C20-2
Removed Pin From Net: NetName=VBAT Pin=C21-1
Removed Pin From Net: NetName=GND Pin=C21-2
Removed Pin From Net: NetName=3.3V Pin=C22-2
Removed Pin From Net: NetName=RCC_OSC_IN Pin=C23-1
Removed Pin From Net: NetName=GND Pin=C23-2
Removed Pin From Net: NetName=GND Pin=C42-1
Removed Pin From Net: NetName=3.3V Pin=C42-2
Removed Pin From Net: NetName=GND Pin=C43-1
Removed Pin From Net: NetName=3.3V Pin=C43-2
Removed Pin From Net: NetName=GND Pin=C44-1
Removed Pin From Net: NetName=12V Pin=C44-2
Removed Pin From Net: NetName=GND Pin=C45-1
Removed Pin From Net: NetName=12V Pin=C45-2
Removed Pin From Net: NetName=GND Pin=C46-1
Removed Pin From Net: NetName=5V Pin=C46-2
Removed Pin From Net: NetName=GND Pin=C47-1
Removed Pin From Net: NetName=5V Pin=C47-2
Removed Pin From Net: NetName=GND Pin=C48-1
Removed Pin From Net: NetName=12V Pin=C48-2
Removed Pin From Net: NetName=GND Pin=C49-1
Removed Pin From Net: NetName=12V Pin=C49-2
Removed Pin From Net: NetName=GND Pin=U8-1
Removed Pin From Net: NetName=5V Pin=U8-2
Removed Pin From Net: NetName=12V Pin=U8-3
Change Component DesignItemId : Designator=U3 Old DesignItemId=MAX811-EUS-T New DesignItemId=LM1117T-5.0
Change Component DesignItemId : Designator=U2 Old DesignItemId=REF3330 New DesignItemId=LM1117T-5.0
Change Component Footprint: Designator=U2 Old Footprint=SOT23_M New Footprint=SOT-223
Change Component Footprint: Designator=U3 Old Footprint=SOT-143_N New Footprint=SOT-223
Change Component Comment : Designator=C16 Old Comment=0.1uF New Comment=10uF
Change Component Comment : Designator=C22 Old Comment=0.1uF New Comment=10uF
Change Component Comment : Designator=C18 Old Comment=1uF New Comment=10uF
Change Component Comment : Designator=C20 Old Comment=1uF New Comment=10uF
Change Component Comment : Designator=C23 Old Comment=20pF New Comment=0.1uF
Change Component Comment : Designator=U3 Old Comment=MIC811TU New Comment=ASM1117-5.0
Change Component Comment : Designator=U2 Old Comment=REF3025 New Comment=ASM1117-3.3
Change Component Designator: OldDesignator=C24 NewDesignator=C33
Added Member To Class: ClassName=cpuledout Member=Component R31 510
Added Member To Class: ClassName=cpuledout Member=Component R32 1K
Added Member To Class: ClassName=cpuledout Member=Component R33 1K
Added Member To Class: ClassName=cpuledout Member=Component R34 1K
Added Member To Class: ClassName=cpuledout Member=Component R35 1K
Added Member To Class: ClassName=cpuledout Member=Component R36 1K
Added Member To Class: ClassName=cpuledout Member=Component R37 1K
Added Member To Class: ClassName=cpuledout Member=Component R38 510
Added Member To Class: ClassName=cpuledout Member=Component R39 510
Added Member To Class: ClassName=cpuledout Member=Component R40 510
Added Member To Class: ClassName=cpuledout Member=Component R41 510
Added Member To Class: ClassName=cpuledout Member=Component R42 510
Added Member To Class: ClassName=cpuledout Member=Component R43 510
Added Member To Class: ClassName=cpuledout Member=Component R44 1K
Added Member To Class: ClassName=cpuledout Member=Component R45 1K
Added Member To Class: ClassName=cpuledout Member=Component R46 1K
Added Member To Class: ClassName=cpuledout Member=Component R47 1K
Added Member To Class: ClassName=cpuledout Member=Component R48 510
Added Member To Class: ClassName=cpuledout Member=Component R49 510
Added Member To Class: ClassName=cpuledout Member=Component R50 510
Added Member To Class: ClassName=cpuledout Member=Component R51 510
Added Member To Class: ClassName=cpuotg Member=Component R52 10K
Added Member To Class: ClassName=cpuotg Member=Component R53 22
Added Member To Class: ClassName=cpuotg Member=Component R54 22
Added Member To Class: ClassName=cpuotg Member=Component R55 10K
Added Member To Class: ClassName=cpuotg Member=Component R56 10K
Added Member To Class: ClassName=cpuinterface Member=Component S1 SW DPDT
Added Member To Class: ClassName=cpuinterface Member=Component S3 DS-01
Added Member To Class: ClassName=cpucore Member=Component U1 STM32F4x7VxT
Added Member To Class: ClassName=cpuinterface Member=Component U4 REF3025
Added Member To Class: ClassName=cpuinterface Member=Component U5 MIC811TU
Added Member To Class: ClassName=cpuinterface Member=Component U6 W25P64
Added Member To Class: ClassName=cpuotg Member=Component U7 AIC1526
Added Member To Class: ClassName=cpuotg Member=Component U8 USBLC6-2
Added Member To Class: ClassName=cpuotg Member=Component USB1 USB OTG
Added Member To Class: ClassName=cpuinterface Member=Component Y2 32.768Hz@15pF
